CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
05041950500,AR,Desha,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,838,56,0.0271845,1,2060,C,2059.999994,0.999999997,944.9983765,0.458737076,489.9999964,0.999999993,350.9999985,0.999999996,66.93991402,0.079880566,1926.024093,0.934963152,883.2741269,0.428773848,457.0117201,0.93267698,337.6201385,0.961880737,64.93541226,0.077488559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05043490100,AR,Drew,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,972,0,0,1,2380,R,2380.000016,1.000000007,1393.724568,0.585598558,541.0000044,1.000000008,388.0000031,1.000000008,49.8500513,0.051286061,2373.335741,0.997199891,1390.239502,0.584134245,538.8151128,0.995961391,387.1989374,0.997935406,49.75275087,0.051185958,700.4991095,0.294327357,425.8742535,0.178938762,162.3756078,0.300139756,104.7253597,0.269910721,13.96694778,0.014369288,0,0,0,0,0,0,0,0,0,0
05043490200,AR,Drew,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1061,0,0,1,2601,R,2168.973519,0.833899854,829.2759612,0.318829666,562.4317965,0.8457621,246.7285146,0.803675943,89.88107577,0.084713549,1340.971573,0.515560005,403.8874359,0.155281598,328.2297702,0.493578602,169.2077508,0.551165312,54.38357562,0.051256904,49.23473165,0.018929155,13.72239092,0.005275814,11.44872906,0.017216134,8.336546766,0.027154875,3.837008718,0.003616408,0,0,0,0,0,0,0,0,0,0
05043490300,AR,Drew,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2360,785,0.1283938,1,6114,C,4287.105853,0.701194938,1355.457313,0.221697303,847.1371882,0.659764165,669.8603769,0.714899015,63.9636219,0.02710323,2635.8496,0.431117043,849.1510925,0.138886342,433.237465,0.337412356,392.4756395,0.418864076,42.95559326,0.018201523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05043490400,AR,Drew,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1322,0,0,1,3332,R,2689.531681,0.807182377,1077.511705,0.323382865,762.9813476,0.848700053,338.223218,0.773966174,74.97657286,0.056714503,1464.235252,0.439446354,367.2063515,0.110205988,377.2308443,0.419611618,192.2525271,0.439937133,17.10466362,0.012938475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05043490500,AR,Drew,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1645,0,0,0,4082,R,4082.000042,1.00000001,1512.905087,0.37062839,972.0000068,1.000000007,666.0000041,1.000000006,74.03732816,0.045007494,4082.000042,1.00000001,1512.905087,0.37062839,972.0000068,1.000000007,666.0000041,1.000000006,74.03732816,0.045007494,973.7460629,0.238546316,328.9395196,0.08058293,223.7693053,0.230215335,149.3790085,0.224292806,20.4043493,0.01240386,0,0,0,0,0,0,0,0,0,0
05045030101,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1157,0,0,0,3122,R,3121.999979,0.999999993,1072.862953,0.343646045,818.9999972,0.999999997,439.9999985,0.999999996,54.84718624,0.047404655,3121.999979,0.999999993,1072.862953,0.343646045,818.9999972,0.999999997,439.9999985,0.999999996,54.84718624,0.047404655,207.4067018,0.066433921,87.59676829,0.028057901,53.66097188,0.065520112,31.18793089,0.070881661,2.918029644,0.002522065,0,0,0,0,0,0,0,0,0,0
05045030102,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1749,0,0,0,4798,C,4299.821286,0.896169505,1304.56745,0.271898176,1234.419811,0.884888754,400.9473627,0.881202995,77.95458105,0.044570944,3736.219075,0.778703434,1142.913224,0.238206174,1072.458525,0.768787473,347.7577497,0.764302747,70.68426502,0.040414102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030103,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1171,0,0,0,3296,R,3177.804137,0.964139605,735.8694638,0.223261366,913.8083875,0.961903566,340.7803871,0.962656461,42.37043617,0.036183122,2667.298548,0.8092532,562.8395958,0.17076444,752.2020021,0.791791581,295.0916015,0.833592095,35.32259094,0.030164467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030104,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1755,0,0,0,4872,R,4871.999989,0.999999998,1695.294831,0.347966919,1407.000001,1,526.9999973,0.999999995,60.8778734,0.034688247,4620.837167,0.948447694,1595.98568,0.327583268,1346.509186,0.95700724,476.6482893,0.904455957,57.34188856,0.032673441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030200,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2255,0,0,0,6052,R,6052.000005,1.000000001,2317.746111,0.382971929,1594.999998,0.999999999,706.9999996,0.999999999,60.13962696,0.026669458,6052.000005,1.000000001,2317.746111,0.382971929,1594.999998,0.999999999,706.9999996,0.999999999,60.13962696,0.026669458,452.3601666,0.074745566,241.9046899,0.039971033,105.7582249,0.066306097,56.73177676,0.080242966,2.115699825,9.38226e-4,0,0,0,0,0,0,0,0,0,0
05045030301,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1892,0,0,0,5178,U,5178.000006,1.000000001,1186.354073,0.229114344,1405.999997,0.999999998,481.9999995,0.999999999,39.13746217,0.020685762,5178.000006,1.000000001,1186.354073,0.229114344,1405.999997,0.999999998,481.9999995,0.999999999,39.13746217,0.020685762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030302,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1893,9,0.0016009,0,5622,R,5342.913431,0.950358134,1481.230418,0.26347037,1711.384044,0.950241002,502.9546426,0.948971024,81.31095881,0.042953491,4347.704079,0.773337616,1231.937344,0.219127952,1383.005648,0.767909854,422.8713187,0.797870413,68.78365072,0.03633579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030303,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1635,0,0,0,4387,R,4387.000003,1.000000001,1664.029459,0.3793092,1122.000002,1.000000002,450.0000003,1.000000001,84.8599528,0.051902112,4387.000003,1.000000001,1664.029459,0.3793092,1122.000002,1.000000002,450.0000003,1.000000001,84.8599528,0.051902112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030401,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,864,0,0,0,2260,R,2234.869295,0.988880219,362.2281269,0.160277932,470.8275464,0.987059846,388.2083492,0.990327421,0,0,2114.284123,0.935523948,346.9963156,0.153538193,446.694638,0.936466746,367.2633631,0.936896334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030402,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1311,0,0,0,3557,R,3547.296166,0.997271905,1146.014999,0.32218583,938.1760923,0.999122569,345.3521794,0.995251237,34.21429761,0.026097862,3528.771745,0.992064027,1138.861476,0.320174719,936.6032641,0.997447566,342.206523,0.986185945,33.75798326,0.025749797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030403,AR,Faulkner,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1230,505,0.1497183,1,3373,U,3370.072729,0.999132146,1701.838131,0.504547326,804.3123992,0.999145838,269.8942134,0.999608198,16.30671606,0.013257493,2700.523042,0.800629422,1320.837116,0.3915912,739.4773146,0.91860536,235.490943,0.872188678,14.7860346,0.012021166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030404,AR,Faulkner,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1047,0,0,1,2614,U,2614.000015,1.000000006,917.4572774,0.3509783,683.0000108,1.000000016,287.0000005,1.000000002,0,0,2542.91418,0.972805731,883.9293924,0.338152025,668.7382589,0.979118974,274.0550372,0.9548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030501,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4278,0,0,0,10850,U,10850.00008,1.000000007,2748.679384,0.253334505,2921.000024,1.000000008,658.0000077,1.000000012,62.57993098,0.014628315,9699.288273,0.89394362,2517.232014,0.232002951,2622.776602,0.897903664,557.7797653,0.847689613,62.57993098,0.014628315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030502,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1944,139,0.0314836,0,4415,U,4414.999962,0.999999991,1658.816871,0.375722961,952.9999966,0.999999996,331.9999965,0.999999989,94.76742743,0.048748677,4297.086894,0.973292615,1619.253165,0.366761759,945.8681575,0.99251643,329.1472609,0.991407412,93.26986837,0.047978327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030600,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2063,88,0.0165041,0,5332,U,4412.9618,0.827637247,1220.552,0.228910728,1082.185466,0.842167678,621.6286671,0.715337937,82.65538305,0.040065624,1884.707316,0.353470989,514.0756698,0.096413291,474.0981249,0.368947957,262.3852435,0.301939291,38.18286561,0.018508418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030701,AR,Faulkner,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1267,1039,0.2740702,1,3791,U,3169.819803,0.836143446,1795.348888,0.473581875,416.6468533,0.660296123,278.6457979,0.884589835,224.4905614,0.177182764,1810.763507,0.477647984,944.5758286,0.249162709,248.7164376,0.394162342,165.9793153,0.526918461,165.0106058,0.130237258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030702,AR,Faulkner,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1649,315,0.0776627,1,4056,U,1936.265968,0.477383128,988.913633,0.243814998,236.4189751,0.304663628,217.3633035,0.597151933,14.45323162,0.008764846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030800,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1726,1465,0.2666545,0,5494,U,4397.831691,0.800479012,1476.34637,0.268719762,442.3743966,0.644860637,397.2595296,0.683751342,113.3422904,0.065667607,1660.429194,0.302225918,261.6098303,0.04761737,59.52659339,0.08677346,88.42254231,0.152190262,21.88486999,0.012679531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045030900,AR,Faulkner,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1425,135,0.0370777,1,3641,U,3344.891728,0.918673916,2433.764228,0.668432911,791.4198719,0.923477097,154.6301606,0.888679084,106.0917016,0.074450317,1776.439283,0.487898732,1368.766839,0.375931568,401.2756877,0.468233008,80.01515846,0.459857233,57.11044479,0.040077505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031001,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1481,83,0.0207604,0,3998,U,3594.375414,0.899043375,785.3365671,0.196432358,946.2013577,0.900286734,390.5982601,0.862247815,51.72872992,0.034928244,675.2622118,0.168900003,162.5823621,0.040665923,166.3787294,0.158305166,47.26671079,0.104341525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031003,AR,Faulkner,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,930,84,0.0370207,1,2269,U,1945.515051,0.857432812,742.3237134,0.327158975,439.5404836,0.853476667,163.7032027,0.835220422,63.37518023,0.068145355,625.7224887,0.275770158,238.0236529,0.104902447,143.2670104,0.27818837,58.17281799,0.296800092,19.12041807,0.020559589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031005,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2352,117,0.0177192,0,6603,U,6602.999949,0.999999992,1736.125195,0.262929758,1670.999984,0.99999999,445.0000006,1.000000001,40.23884334,0.017108352,6366.644437,0.964204822,1663.157578,0.251879082,1614.264602,0.966047039,427.9626771,0.961713881,39.24385189,0.016685311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031006,AR,Faulkner,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1495,68,0.0181575,0,3745,U,3744.999975,0.999999993,1468.222605,0.39204876,860.9999974,0.999999997,289.9999991,0.999999997,104.7106808,0.070040589,3744.999975,0.999999993,1468.222605,0.39204876,860.9999974,0.999999997,289.9999991,0.999999997,104.7106808,0.070040589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031101,AR,Faulkner,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2020,8,0.0016656,1,4803,R,4493.585018,0.935578809,1910.640263,0.397801429,919.0563294,0.932105811,783.8681449,0.933176363,115.7766522,0.057315174,3888.115918,0.809518201,1679.690198,0.349716885,823.2924366,0.834982187,654.8712251,0.779608601,106.7402408,0.052841703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05045031102,AR,Faulkner,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2025,0,0,0,5109,R,5065.090641,0.991405489,1313.50884,0.257097052,1142.470856,0.993452919,555.118491,0.99128302,83.87659439,0.04142054,4865.919968,0.952421211,1261.89685,0.246994882,1102.576886,0.95876251,530.7428029,0.947755005,82.75346862,0.04086591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05047950100,AR,Franklin,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1418,224,0.0584551,1,3832,R,3831.99999,0.999999997,1870.468806,0.488118164,853.9999951,0.999999994,584.9999979,0.999999996,60.5365056,0.042691471,3831.99999,0.999999997,1870.468806,0.488118164,853.9999951,0.999999994,584.9999979,0.999999996,60.5365056,0.042691471,1168.507071,0.304933995,614.2088782,0.160284154,235.4521265,0.275705066,163.1323708,0.278858754,17.91904397,0.012636843,0.253373168,6.61203e-5,0.128568064,3.35512e-5,0,0,0,0,0.010484407,7.3938e-6
05047950200,AR,Franklin,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2901,123,0.0168355,1,7306,R,6549.485423,0.896452973,3425.911008,0.468917466,1670.770745,0.906057888,1081.084883,0.870438714,209.2063369,0.072115249,5180.461064,0.709069404,2504.722479,0.34283089,1331.335853,0.721982567,775.4416323,0.62434914,152.7793245,0.052664366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05047950300,AR,Franklin,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2718,100,0.0143123,0,6987,R,5953.785757,0.852123337,2365.84884,0.338607248,1435.901686,0.828564158,1010.546825,0.856395614,75.31084053,0.027708183,4834.061227,0.691865068,1892.934286,0.270922325,1155.481919,0.666752406,832.3868081,0.70541254900000006,61.01166231,0.022447264,17.33015609,0.002480343,5.747580271,8.22611e-4,3.103421757,0.00179078,3.720336441,0.003152827,0,0,0,0,0,0,0,0,0,0,0,0
05049550100,AR,Fulton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2583,80,0.0134273,1,5958,R,5957.999991,0.999999999,2815.08394,0.472488073,1157.999998,0.999999999,1471,1,92.2876702,0.03572887,5955.914602,0.999649984,2814.253587,0.472348705,1157.306591,0.999401201,1470.823205,0.999879813,92.2876702,0.03572887,8.241331129,0.001383238,1.460797279,2.45182e-4,1.698238117,0.001466527,1.887173307,0.001282919,0.115287822,4.46333e-5,0,0,0,0,0,0,0,0,0,0
05049550200,AR,Fulton,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2613,85,0.01352,1,6287,R,5596.53648,0.890175995,2669.220241,0.424561833,1274.823599,0.885294166,1120.378319,0.881493563,69.5817414,0.026629063,4831.338736,0.768464886,2272.170765,0.361407788,1132.702596,0.786599025,918.7248635,0.722836242,36.65437026,0.014027696,1679.319661,0.267109855,726.5653726,0.115566307,408.73343,0.28384266,315.1764761,0.247975198,9.06707281,0.003469986,0,0,0,0,0,0,0,0,0,0
05051010300,AR,Garland,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2272,175,0.030557,1,5727,R,5726.99998,0.999999996,2861.393342,0.499632153,1278.999994,0.999999996,906.9999965,0.999999996,63.63710613,0.02800929,5726.99998,0.999999996,2861.393342,0.499632153,1278.999994,0.999999996,906.9999965,0.999999996,63.63710613,0.02800929,163.5162123,0.028551809,82.9082196,0.014476728,24.06330773,0.018814158,39.53871794,0.043592853,0,0,0,0,0,0,0,0,0,0,0,0
05051010400,AR,Garland,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2911,201,0.0282462,0,7116,R,7015.591415,0.985889744,2775.155402,0.389988112,1374.16135,0.980843219,1698.522746,0.991548596,165.3724765,0.056809508,6777.526521,0.952434868,2664.663841,0.374460911,1322.305264,0.943829596,1665.246382,0.972122815,153.7719471,0.052824441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051010500,AR,Garland,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2322,48,0.0080469,0,5965,R,5965.000008,1.000000001,2354.15917,0.394662057,1384.000003,1.000000002,818,1,53.47555398,0.023029954,5964.556372,0.999925628,2353.936154,0.39462467,1383.857405,0.999896969,817.9524675,0.999941892,53.46781614,0.023026622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051010600,AR,Garland,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1635,0,0,1,3775,U,3355.009421,0.888744218,1963.559249,0.520148146,906.3524221,0.914583675,456.2372039,0.857588729,335.5597197,0.205235303,1968.763404,0.52152673,789.5085457,0.209141337,472.2401255,0.476528885,290.292952,0.545663444,81.64220321,0.049934069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051010700,AR,Garland,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,872,249,0.1249373,1,1993,U,1993.00001,1.000000005,1406.804506,0.705872808,316.9999991,0.999999997,350.0000029,1.000000008,89.24704213,0.102347525,1787.215905,0.896746565,1227.641888,0.615976863,311.7135657,0.983323551,344.7666096,0.985047456,86.42153644,0.099107267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051010800,AR,Garland,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1201,443,0.1650522,1,2684,U,2636.561582,0.982325478,1692.42602,0.63056111,510.5648197,0.991388,449.647896,0.988237134,343.0782473,0.285660489,1508.345511,0.561976718,1041.90189,0.388189974,391.7207146,0.760622747,194.9233376,0.42840294,177.0452936,0.147414899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051010900,AR,Garland,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1690,0,0,1,3330,U,2045.636201,0.614305166,1187.118349,0.356491997,421.6780976,0.676850879,465.7688146,0.551858785,111.826265,0.066169388,1024.357849,0.30761497,550.1213161,0.165201596,187.6024641,0.301127551,303.107803,0.359132468,62.94502676,0.037245578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011000,AR,Garland,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2006,11,0.0022093,0,4979,R,4978.999954,0.999999991,2238.186728,0.449525352,1214.999991,0.999999993,633.9999985,0.999999998,63.77501741,0.031792132,4943.111113,0.992791949,2224.051244,0.446686331,1203.424396,0.990472754,627.4821175,0.989719428,63.37660399,0.031593521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011100,AR,Garland,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,3371,0,0,1,8799,R,8799.000049,1.000000006,3493.538144,0.397038089,2168.000003,1.000000001,1203.00001,1.000000009,166.871086,0.049501954,8797.813886,0.999865199,3493.304898,0.397011581,2167.811408,0.999913011,1202.642673,0.99970297,166.844438,0.049494049,1009.287733,0.114704822,424.6486863,0.048261017,262.9307686,0.12127803,129.0108159,0.107240911,15.97335963,0.004738463,0,0,0,0,0,0,0,0,0,0
05051011200,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3092,0,0,0,7634,U,6982.671268,0.914680543,2196.606015,0.28773985,1635.710524,0.911767293,1214.384996,0.935581661,79.42516318,0.02568731,4671.106384,0.611881895,1504.13287,0.197030766,1092.249406,0.608834674,862.2725619,0.664308599,28.44024229,0.009198009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011300,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2140,21,0.0044862,0,4681,U,3490.680489,0.745712559,1432.333202,0.305988721,722.6078493,0.776163103,738.4087702,0.764398313,145.4165494,0.067951659,626.3303914,0.13380269,163.260935,0.034877363,86.38030309,0.09278228,173.1659297,0.179260797,18.45784279,0.00862516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011400,AR,Garland,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1404,140,0.0390081,1,3589,U,3194.793838,0.890162674,2320.636978,0.646597096,778.3284139,0.899801635,394.6711459,0.857980752,201.8397138,0.14376048,551.4187035,0.153641322,417.5593937,0.116344217,164.7346002,0.190444625,33.16249787,0.072092387,37.9723957,0.027045866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011500,AR,Garland,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,964,174,0.0788758,1,2206,U,531.2015938,0.240798547,370.0215271,0.167734146,145.6061652,0.310460907,55.97258192,0.212823505,56.11080857,0.058206233,23.22504511,0.010528126,16.6082234,0.00752866,7.432014355,0.015846512,0.929001794,0.003532326,0.640690898,6.64617e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011601,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2342,231,0.039548,0,5841,U,5079.118977,0.869563256,1396.701219,0.239120222,1311.158342,0.903001613,1008.953296,0.884271075,99.02404731,0.042281831,3816.869517,0.653461653,842.6277884,0.144260878,1068.016703,0.735548693,664.4361739,0.582327935,51.36377254,0.021931585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011602,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1925,327,0.0647653,0,5049,U,5049.00002,1.000000004,1293.322698,0.256154228,1154,1,1128.999995,0.999999996,90.6329593,0.047082057,4692.988081,0.929488628,1192.274999,0.23614082,1078.604802,0.934666206,1049.215395,0.929331617,84.82571221,0.044065305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011700,AR,Garland,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2043,6,0.0014354,0,4180,U,2720.336302,0.650798158,1206.496027,0.288635413,479.7817096,0.692325699,749.5551138,0.665088832,100.2050643,0.049048,130.0074676,0.031102265,44.72846383,0.010700589,4.547006771,0.006561337,87.00759161,0.077202832,0.224293362,1.09786e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011800,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2183,111,0.026038,0,4263,U,3610.83235,0.847016737,933.6202845,0.219005462,502.4065071,0.866218116,1173.31492,0.841689326,87.88717635,0.040259815,2472.342843,0.579953752,572.5355919,0.134303446,330.1435853,0.569213078,795.9950098,0.571015072,60.26502976,0.027606518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051011900,AR,Garland,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2577,29,0.0049203,0,5894,R,5893.999937,0.999999989,1922.728051,0.326217857,1162.99999,0.999999991,1230.999992,0.999999994,135.1700132,0.052452469,5750.931232,0.975726371,1870.159351,0.317298838,1156.403846,0.994328329,1167.336623,0.948283203,130.7326657,0.050730565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05051012001,AR,Garland,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2213,0,0,0,4792,R,4789.335399,0.999443948,1541.96112,0.321778197,784.3568203,0.999180663,1706.326192,0.999605268,64.29930388,0.029055266,4616.256506,0.963325648,1497.312156,0.3124608,755.90162,0.962932,1629.210862,0.954429327,61.51443399,0.027796852,677.2959487,0.141338887,335.1516106,0.069939819,138.1994377,0.176050239,131.2119583,0.076866994,15.06576349,0.006807846,0,0,0,0,0,0,0,0,0,0
05051012002,AR,Garland,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1831,0,0,0,3527,C,3254.559852,0.922755841,717.1749137,0.203338507,287.3599073,0.91515894,1792.073379,0.930463852,39.1028602,0.021356013,2882.162532,0.817171118,619.86994,0.175749912,248.3765618,0.791008158,1613.498719,0.83774596,35.2954226,0.019276583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05053470100,AR,Grant,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1907,0,0,0,5008,R,5006.614358,0.999723314,1060.869321,0.211834928,1191.590906,0.9996568,660.920821,0.999880213,89.55659399,0.046962031,4988.706426,0.996147449,1056.307867,0.210924095,1186.303802,0.99522131,659.8975105,0.998332088,88.99979272,0.046670054,630.672548,0.125933017,128.7588942,0.025710642,146.4364638,0.122849382,88.58571923,0.13401773,7.727760493,0.004052313,0,0,0,0,0,0,0,0,0,0
05053470200,AR,Grant,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1241,0,0,0,3197,C,3195.683805,0.999588303,897.2355139,0.280649207,734.7138751,0.999610714,458.8283239,0.999625978,66.5796356,0.053649988,2944.374261,0.920980376,799.4784143,0.250071446,678.8854138,0.923653624,421.9753895,0.919336361,55.99596898,0.045121651,41.14747439,0.012870652,8.396546678,0.002626383,13.04526353,0.017748658,4.328118753,0.009429453,0.168719342,1.35954e-4,0,0,0,0,0,0,0,0,0,0
05053470300,AR,Grant,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1549,0,0,0,3994,R,3994.000019,1.000000005,1566.684873,0.392259608,1003.000004,1.000000004,576.0000036,1.000000006,36.67546114,0.023676863,3994.000019,1.000000005,1566.684873,0.392259608,1003.000004,1.000000004,576.0000036,1.000000006,36.67546114,0.023676863,1233.308346,0.308790272,496.7888069,0.124383777,323.8633182,0.322894634,183.7506462,0.319011539,11.49742522,0.007422482,0,0,0,0,0,0,0,0,0,0
